agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
180,ht_chantry.map,planner,1,20462,17192,181,180,18751,17192,10840,0,16,True,ht_chantry-random-7.scen,180,True,opti
180,ht_chantry.map,planner,1,20462,17192,181,180,18751,17192,25,0,64,True,ht_chantry-random-7.scen,180,False,opti
180,ht_chantry.map,planner,1,20462,17192,181,180,18751,17192,10771,0,64,True,ht_chantry-random-7.scen,180,True,opti
260,ht_chantry.map,planner,1,30835,24302,181,180,27495,24302,30,0,0,False,ht_chantry-random-7.scen,260,False,
260,ht_chantry.map,planner,1,30817,24302,184,180,27304,24302,10174,0,0,False,ht_chantry-random-7.scen,260,True,
260,ht_chantry.map,planner,1,30835,24302,181,180,27495,24302,29,0,0,True,ht_chantry-random-7.scen,260,False,opti
260,ht_chantry.map,planner,1,31038,24302,183,180,27399,24302,10435,0,0,True,ht_chantry-random-7.scen,260,True,opti
260,ht_chantry.map,planner,1,30913,24302,185,180,27330,24302,67,0,4,True,ht_chantry-random-7.scen,260,False,opti
260,ht_chantry.map,planner,1,31128,24302,182,180,27403,24302,10127,0,4,True,ht_chantry-random-7.scen,260,True,opti
260,ht_chantry.map,planner,1,30426,24302,185,180,27193,24302,135,0,16,True,ht_chantry-random-7.scen,260,False,opti
260,ht_chantry.map,planner,1,30589,24302,183,180,27214,24302,10085,0,16,True,ht_chantry-random-7.scen,260,True,opti
260,ht_chantry.map,planner,1,30798,24302,187,180,27060,24302,435,0,64,True,ht_chantry-random-7.scen,260,False,opti
260,ht_chantry.map,planner,1,30427,24302,185,180,27116,24302,10154,0,64,True,ht_chantry-random-7.scen,260,True,opti
20,ht_chantry.map,planner,1,2135,1918,191,191,1949,1918,2,0,0,False,ht_chantry-random-9.scen,20,False,
20,ht_chantry.map,planner,1,1924,1918,191,191,1924,1918,10982,0,0,False,ht_chantry-random-9.scen,20,True,
20,ht_chantry.map,planner,1,2135,1918,191,191,1949,1918,2,0,0,True,ht_chantry-random-9.scen,20,False,opti
20,ht_chantry.map,planner,1,1924,1918,191,191,1924,1918,11002,0,0,True,ht_chantry-random-9.scen,20,True,opti
20,ht_chantry.map,planner,1,1956,1918,191,191,1950,1918,2,0,4,True,ht_chantry-random-9.scen,20,False,opti
20,ht_chantry.map,planner,1,1927,1918,191,191,1927,1918,10644,0,4,True,ht_chantry-random-9.scen,20,True,opti
20,ht_chantry.map,planner,1,1956,1918,191,191,1950,1918,2,0,16,True,ht_chantry-random-9.scen,20,False,opti
20,ht_chantry.map,planner,1,1927,1918,191,191,1927,1918,10665,0,16,True,ht_chantry-random-9.scen,20,True,opti
20,ht_chantry.map,planner,1,1956,1918,191,191,1950,1918,2,0,64,True,ht_chantry-random-9.scen,20,False,opti
20,ht_chantry.map,planner,1,1927,1918,191,191,1927,1918,10647,0,64,True,ht_chantry-random-9.scen,20,True,opti
100,ht_chantry.map,planner,1,10870,9618,202,202,10145,9618,10,0,0,False,ht_chantry-random-9.scen,100,False,
100,ht_chantry.map,planner,1,10870,9618,202,202,10145,9618,10081,0,0,False,ht_chantry-random-9.scen,100,True,
100,ht_chantry.map,planner,1,10870,9618,202,202,10145,9618,10,0,0,True,ht_chantry-random-9.scen,100,False,opti
100,ht_chantry.map,planner,1,10870,9618,202,202,10145,9618,10077,0,0,True,ht_chantry-random-9.scen,100,True,opti
100,ht_chantry.map,planner,1,11089,9618,202,202,10240,9618,10,0,4,True,ht_chantry-random-9.scen,100,False,opti
100,ht_chantry.map,planner,1,10989,9618,203,202,10087,9618,10124,0,4,True,ht_chantry-random-9.scen,100,True,opti
100,ht_chantry.map,planner,1,11089,9618,202,202,10240,9618,10,0,16,True,ht_chantry-random-9.scen,100,False,opti
100,ht_chantry.map,planner,1,10989,9618,203,202,10087,9618,10120,0,16,True,ht_chantry-random-9.scen,100,True,opti
100,ht_chantry.map,planner,1,11089,9618,202,202,10240,9618,10,0,64,True,ht_chantry-random-9.scen,100,False,opti
100,ht_chantry.map,planner,1,10989,9618,203,202,10087,9618,10122,0,64,True,ht_chantry-random-9.scen,100,True,opti
180,ht_chantry.map,planner,1,21602,17502,202,202,19205,17502,19,0,0,False,ht_chantry-random-9.scen,180,False,
